Category,Key,English,Swahili,File,Line
"change","Change","","app/[locale]/(client)/new-merchant/page.tsx",313
"click-to-upload-logo","Click to upload logo","","app/[locale]/(client)/new-merchant/page.tsx",323
"business-banner-optional","Business Banner (Optional)","","app/[locale]/(client)/new-merchant/page.tsx",339
"click-to-upload-banner","Click to upload banner","","app/[locale]/(client)/new-merchant/page.tsx",369
"business-location","Business Location","","app/[locale]/(client)/new-merchant/page.tsx",389
"we-need-your-exact-location-to-show-your-business-to-nearby-customers","We need your exact location to show your business to nearby customers","","app/[locale]/(client)/new-merchant/page.tsx",391
"use-current-location","Use Current Location","","app/[locale]/(client)/new-merchant/page.tsx",401
"latitude","Latitude","","app/[locale]/(client)/new-merchant/page.tsx",409
"longitude","Longitude","","app/[locale]/(client)/new-merchant/page.tsx",427
"location-captured-latitude-longitude","Location captured: {latitude}, {longitude}","","app/[locale]/(client)/new-merchant/page.tsx",447
"your-application-will-be-reviewed-by-our-team","• Your application will be reviewed by our team","","app/[locale]/(client)/new-merchant/page.tsx",489
"you-apos-ll-receive-a-confirmation-email-within-24-48-hours","• You&apos;ll receive a confirmation email within 24-48 hours","","app/[locale]/(client)/new-merchant/page.tsx",490
"once-approved-you-apos-ll-need-to-add-at-least-5-products-before-your-store-goes-live","• Once approved, you&apos;ll need to add at least 5 products before your store goes live","","app/[locale]/(client)/new-merchant/page.tsx",492
"you-apos-ll-be-able-to-manage-your-products-and-orders-from-the-merchant-dashboard","• You&apos;ll be able to manage your products and orders from the merchant dashboard","","app/[locale]/(client)/new-merchant/page.tsx",494
"failed-to-load-delivery-zones","Failed to load delivery zones","","app/[locale]/(client)/checkout/page.tsx",84
"please-refresh-the-page","Please refresh the page","","app/[locale]/(client)/checkout/page.tsx",85
"your-cart-is-empty","Your cart is empty","","app/[locale]/(client)/checkout/page.tsx",120
"add-items-to-your-cart-to-proceed-with-checkout","Add items to your cart to proceed with checkout","","app/[locale]/(client)/checkout/page.tsx",122
"please-complete-all-required-fields","Please complete all required fields","","app/[locale]/(client)/checkout/page.tsx",180
"make-sure-you-ve-filled-in-all-delivery-details","Make sure you've filled in all delivery details","","app/[locale]/(client)/checkout/page.tsx",181
"failed-to-place-order","Failed to place order","","app/[locale]/(client)/checkout/page.tsx",218
"please-try-again-or-contact-support-if-the-issue-persists","Please try again or contact support if the issue persists.","","app/[locale]/(client)/checkout/page.tsx",219
"order-placed-successfully","Order placed successfully!","","app/[locale]/(client)/checkout/page.tsx",226
"wait-a-few-second-you-will-be-redirected-to-order-page","Wait a few second, you will be redirected to order page.","","app/[locale]/(client)/checkout/page.tsx",227
"precise-location-from-map-pin","Precise location from map pin","","app/[locale]/(client)/checkout/page.tsx",252
"high-accuracy-gps-coordinates","High accuracy - GPS coordinates","","app/[locale]/(client)/checkout/page.tsx",254
"precise-location-from-landmark","Precise location from landmark","","app/[locale]/(client)/checkout/page.tsx",262
"approximate-zone-location","Approximate zone location","","app/[locale]/(client)/checkout/page.tsx",270
"driver-will-call-for-directions","Driver will call for directions","","app/[locale]/(client)/checkout/page.tsx",272
"continue-shopping","Continue shopping","","app/[locale]/(client)/checkout/page.tsx",286
"checkout","Checkout","","app/[locale]/(client)/checkout/page.tsx",289
"complete-your-order-in-a-few-simple-steps","Complete your order in a few simple steps","","app/[locale]/(client)/checkout/page.tsx",291
"step-1-delivery-zone","Step 1: Delivery Zone","","app/[locale]/(client)/checkout/page.tsx",306
"choose-your-delivery-area","Choose your delivery area","","app/[locale]/(client)/checkout/page.tsx",309
"covers","Covers","","app/[locale]/(client)/checkout/page.tsx",361
"step-2-choose-location-method","Step 2: Choose Location Method","","app/[locale]/(client)/checkout/page.tsx",405
"how-would-you-like-to-specify-your-location","How would you like to specify your location?","","app/[locale]/(client)/checkout/page.tsx",408
"our-delivery-zones","Our delivery zones","","app/[locale]/(client)/checkout/page.tsx",412
"popular-choice","Popular choice","","app/[locale]/(client)/checkout/page.tsx",441
"other-option","Other option","","app/[locale]/(client)/checkout/page.tsx",455
"drop-pin-on-map","Drop pin on map","","app/[locale]/(client)/checkout/page.tsx",471
"select-your-exact-location","Select your exact location","","app/[locale]/(client)/checkout/page.tsx",473
"delivery-will-coming-soon","Delivery will coming soon","","app/[locale]/(client)/checkout/page.tsx",489
"pin-your-location","Pin Your Location","","app/[locale]/(client)/checkout/page.tsx",503
"tap-the-map-or-drag-the-marker-to-your-exact-location","Tap the map or drag the marker to your exact location","","app/[locale]/(client)/checkout/page.tsx",506
"step-3-complete-address","Step 3: Complete Address","","app/[locale]/(client)/checkout/page.tsx",540
"provide-detailed-delivery-instructions","Provide detailed delivery instructions","","app/[locale]/(client)/checkout/page.tsx",543
"delivering-to","Delivering to","","app/[locale]/(client)/checkout/page.tsx",553
"pin-dropped-location","Pin-dropped location","","app/[locale]/(client)/checkout/page.tsx",562
"full-address","Full Address","","app/[locale]/(client)/checkout/page.tsx",596
"be-specific-house-color-landmarks-access-instructions","Be specific: house color, landmarks, access instructions","","app/[locale]/(client)/checkout/page.tsx",607
"step-4-contact-information","Step 4: Contact Information","","app/[locale]/(client)/checkout/page.tsx",623
"so-we-can-reach-you-for-delivery","So we can reach you for delivery","","app/[locale]/(client)/checkout/page.tsx",626
"order-summary","Order Summary","","app/[locale]/(client)/checkout/page.tsx",653
"subtotal","Subtotal","","app/[locale]/(client)/checkout/page.tsx",687
"placing-order","Placing Order...","","app/[locale]/(client)/checkout/page.tsx",711
"place-order","Place Order","","app/[locale]/(client)/checkout/page.tsx",711
"please-select-a-delivery-zone","Please select a delivery zone","","app/[locale]/(client)/checkout/page.tsx",716
"please-choose-a-location-method","Please choose a location method","","app/[locale]/(client)/checkout/page.tsx",717
"please-drop-a-pin-on-the-map","Please drop a pin on the map","","app/[locale]/(client)/checkout/page.tsx",718
"please-enter-the-specific-address","Please enter the specific address","","app/[locale]/(client)/checkout/page.tsx",719
"please-enter-the-delivery-phone-number","Please enter the delivery phone number","","app/[locale]/(client)/checkout/page.tsx",720
"secure-checkout","Secure Checkout","","app/[locale]/(client)/checkout/page.tsx",729
"your-information-is-protected-and-encrypted","Your information is protected and encrypted","","app/[locale]/(client)/checkout/page.tsx",731
"add-items-from-a-store-to-start-shopping","Add items from a store to start shopping","","app/[locale]/(client)/cart/page.tsx",40
"your-cart","Your Cart","","app/[locale]/(client)/cart/page.tsx",60
"clear-cart","Clear Cart","","app/[locale]/(client)/cart/page.tsx",61
"proceed-to-checkout","Proceed to Checkout","","app/[locale]/(client)/cart/page.tsx",161
"merchant-not-found","Merchant Not Found","","app/[locale]/(merchant)/merchant/[merchantId]/not-found.tsx",21
"the-merchant-you-re-looking-for-doesn-t-exist-or-you-don-t-have-access-to-it","The merchant you're looking for doesn't exist or you don't have access to it.","","app/[locale]/(merchant)/merchant/[merchantId]/not-found.tsx",31
"go-to-home","Go to Home","","app/[locale]/(merchant)/merchant/[merchantId]/not-found.tsx",35
"merchant-dashboard","Merchant Dashboard","","app/[locale]/(merchant)/merchant/[merchantId]/loading.tsx",21
"loading-your-dashboard","Loading your dashboard...","","app/[locale]/(merchant)/merchant/[merchantId]/loading.tsx",23
"something-went-wrong","Something went wrong","","app/[locale]/(merchant)/merchant/[merchantId]/error.tsx",39
"we-encountered-an-error-while-loading-your-dashboard","We encountered an error while loading your dashboard.","","app/[locale]/(merchant)/merchant/[merchantId]/error.tsx",41
"wallet-transactions","Wallet & Transactions","","app/[locale]/(driver)/driver/wallet/page.tsx",77
"manage-your-earnings-and-view-transaction-history","Manage your earnings and view transaction history","","app/[locale]/(driver)/driver/wallet/page.tsx",80
"the-store-you-apos-re-looking-for-doesn-apos-t-exist-or-is-currently-unavailable","The store you&apos;re looking for doesn&apos;t exist or is currently unavailable.","","app/[locale]/(client)/stores/[slug]/not-found.tsx",20
"back-to-orders","Back to Orders","","app/[locale]/(client)/orders/[orderId]/page.tsx",107
"placed-on","Placed on","","app/[locale]/(client)/orders/[orderId]/page.tsx",118
"order-status","Order Status","","app/[locale]/(client)/orders/[orderId]/page.tsx",128
"quantity","Quantity","","app/[locale]/(client)/orders/[orderId]/page.tsx",173
"each","each","","app/[locale]/(client)/orders/[orderId]/page.tsx",176
"discount","Discount","","app/[locale]/(client)/orders/[orderId]/page.tsx",202
"verification-codes","Verification Codes","","app/[locale]/(client)/orders/[orderId]/page.tsx",221
"delivery-information","Delivery Information","","app/[locale]/(client)/orders/[orderId]/page.tsx",242
"notes","Notes","","app/[locale]/(client)/orders/[orderId]/page.tsx",273
"estimated-delivery","Estimated Delivery","","app/[locale]/(client)/orders/[orderId]/page.tsx",285
"method","Method","","app/[locale]/(client)/orders/[orderId]/page.tsx",328
"manage-your-wallet-and-view-transaction-history","Manage your wallet and view transaction history","","app/[locale]/(client)/client/wallet/page.tsx",79
"manage-delivery-zones-landmarks-and-coverage-areas","Manage delivery zones, landmarks, and coverage areas","","app/[locale]/(admin)/admin/zones/page.tsx",44
"total-zones","Total Zones","","app/[locale]/(admin)/admin/zones/page.tsx",59
"count-active","{count} active","","app/[locale]/(admin)/admin/zones/page.tsx",65
"total-landmarks","Total Landmarks","","app/[locale]/(admin)/admin/zones/page.tsx",73
"across-all-zones","Across all zones","","app/[locale]/(admin)/admin/zones/page.tsx",79
"in-delivery-zones","In delivery zones","","app/[locale]/(admin)/admin/zones/page.tsx",93
"coverage","Coverage","","app/[locale]/(admin)/admin/zones/page.tsx",101
"active-coverage","Active coverage","","app/[locale]/(admin)/admin/zones/page.tsx",109
"users-management","Users Management","","app/[locale]/(admin)/admin/users/page.tsx",31
"manage-users-roles-and-permissions-across-the-platform","Manage users, roles, and permissions across the platform","","app/[locale]/(admin)/admin/users/page.tsx",33
"total-users","Total Users","","app/[locale]/(admin)/admin/users/page.tsx",43
"of-total","of total","","app/[locale]/(admin)/admin/users/page.tsx",64
"admins","Admins","","app/[locale]/(admin)/admin/users/page.tsx",88
"platform-administrators","Platform administrators","","app/[locale]/(admin)/admin/users/page.tsx",94
"platform-settings","Platform Settings","","app/[locale]/(admin)/admin/settings/page.tsx",18
"configure-platform-behavior-features-and-preferences","Configure platform behavior, features, and preferences","","app/[locale]/(admin)/admin/settings/page.tsx",20
"products-management","Products Management","","app/[locale]/(admin)/admin/products/page.tsx",37
"review-and-approve-products-submitted-by-merchants","Review and approve products submitted by merchants","","app/[locale]/(admin)/admin/products/page.tsx",39
"total-merchants","Total Merchants","","app/[locale]/(admin)/admin/notifications/page.tsx",26
"all-registered-merchants","All registered merchants","","app/[locale]/(admin)/admin/notifications/page.tsx",30
"can-receive-orders","Can receive orders","","app/[locale]/(admin)/admin/notifications/page.tsx",37
"awaiting-verification","Awaiting verification","","app/[locale]/(admin)/admin/notifications/page.tsx",44
"food-merchants","Food Merchants","","app/[locale]/(admin)/admin/notifications/page.tsx",47
"restaurant-category","Restaurant category","","app/[locale]/(admin)/admin/notifications/page.tsx",51
"instant-notifications-on-merchant-devices","Instant notifications on merchant devices","","app/[locale]/(admin)/admin/notifications/page.tsx",59
"instant-delivery","Instant delivery","","app/[locale]/(admin)/admin/notifications/page.tsx",61
"rich-content","Rich content","","app/[locale]/(admin)/admin/notifications/page.tsx",61
"action-buttons","Action buttons","","app/[locale]/(admin)/admin/notifications/page.tsx",61
"sms-messages","SMS Messages","","app/[locale]/(admin)/admin/notifications/page.tsx",64
"direct-text-messages-to-merchant-phones","Direct text messages to merchant phones","","app/[locale]/(admin)/admin/notifications/page.tsx",66
"high-open-rate","High open rate","","app/[locale]/(admin)/admin/notifications/page.tsx",68
"no-app-required","No app required","","app/[locale]/(admin)/admin/notifications/page.tsx",68
"urgent-messages","Urgent messages","","app/[locale]/(admin)/admin/notifications/page.tsx",68
"professional-email-communications","Professional email communications","","app/[locale]/(admin)/admin/notifications/page.tsx",73
"detailed-content","Detailed content","","app/[locale]/(admin)/admin/notifications/page.tsx",75
"attachments","Attachments","","app/[locale]/(admin)/admin/notifications/page.tsx",75
"professional","Professional","","app/[locale]/(admin)/admin/notifications/page.tsx",75
"merchant-notifications","Merchant Notifications","","app/[locale]/(admin)/admin/notifications/page.tsx",84
"send-push-notifications-sms-and-emails-to-merchants","Send push notifications, SMS, and emails to merchants","","app/[locale]/(admin)/admin/notifications/page.tsx",86
"best-practices","Best Practices","","app/[locale]/(admin)/admin/notifications/page.tsx",139
"use-push-notifications-for-time-sensitive-updates","Use push notifications for time-sensitive updates","","app/[locale]/(admin)/admin/notifications/page.tsx",141
"send-sms-for-urgent-matters-requiring-immediate-attention","Send SMS for urgent matters requiring immediate attention","","app/[locale]/(admin)/admin/notifications/page.tsx",142
"use-email-for-detailed-information-and-documentation","Use email for detailed information and documentation","","app/[locale]/(admin)/admin/notifications/page.tsx",143
"test-your-message-before-sending-to-all-merchants","Test your message before sending to all merchants","","app/[locale]/(admin)/admin/notifications/page.tsx",144
"keep-messages-clear-concise-and-action-oriented","Keep messages clear, concise, and action-oriented","","app/[locale]/(admin)/admin/notifications/page.tsx",146
"merchants-management","Merchants Management","","app/[locale]/(admin)/admin/merchants/page.tsx",23
"approve-manage-and-monitor-all-merchants-on-the-platform","Approve, manage, and monitor all merchants on the platform","","app/[locale]/(admin)/admin/merchants/page.tsx",25
"pending-approval","Pending Approval","","app/[locale]/(admin)/admin/merchants/page.tsx",57
"drivers-management","Drivers Management","","app/[locale]/(admin)/admin/drivers/page.tsx",37
"review-driver-applications-and-manage-driver-accounts","Review driver applications and manage driver accounts","","app/[locale]/(admin)/admin/drivers/page.tsx",39
"total-drivers","Total Drivers","","app/[locale]/(admin)/admin/drivers/page.tsx",49
"rejected-banned","Rejected/Banned","","app/[locale]/(admin)/admin/drivers/page.tsx",83
"active-platform-users","Active platform users","","app/[locale]/(admin)/admin/dashboard/page.tsx",130
"welcome-back-here-s-what-s-happening-with-your-platform-today","Welcome back! Here's what's happening with your platform today.","","app/[locale]/(admin)/admin/dashboard/page.tsx",150
"today-s-orders","Today's Orders","","app/[locale]/(admin)/admin/dashboard/page.tsx",200
"pending-reviews","Pending Reviews","","app/[locale]/(admin)/admin/dashboard/page.tsx",214
"active-merchants","Active Merchants","","app/[locale]/(admin)/admin/dashboard/page.tsx",228
"recent-merchants","Recent Merchants","","app/[locale]/(admin)/admin/dashboard/page.tsx",244
"view-all-merchants","View All Merchants","","app/[locale]/(admin)/admin/dashboard/page.tsx",267
"pending-products","Pending Products","","app/[locale]/(admin)/admin/dashboard/page.tsx",276
"review-products","Review Products","","app/[locale]/(admin)/admin/dashboard/page.tsx",295
"you-don-t-have-permission-to-access-this-page-only-members-of-this-merchant-can-access","You don't have permission to access this page. Only members of this merchant can access.","","app/[locale]/(merchant)/merchant/[merchantId]/unauthorized/page.tsx",24
"products-not-found","Products Not Found","","app/[locale]/(merchant)/merchant/[merchantId]/products/not-found.tsx",20
"we-couldn-t-find-the-products-you-re-looking-for","We couldn't find the products you're looking for.","","app/[locale]/(merchant)/merchant/[merchantId]/products/not-found.tsx",30
"loading-your-products","Loading your products...","","app/[locale]/(merchant)/merchant/[merchantId]/products/loading.tsx",23
"failed-to-load-products","Failed to Load Products","","app/[locale]/(merchant)/merchant/[merchantId]/products/error.tsx",38
"we-encountered-an-error-while-loading-your-products","We encountered an error while loading your products.","","app/[locale]/(merchant)/merchant/[merchantId]/products/error.tsx",40
"go-back","Go Back","","app/[locale]/(merchant)/merchant/[merchantId]/products/error.tsx",50
"clients","Clients","","app/[locale]/(merchant)/merchant/[merchantId]/insights/page.tsx",102
"new","New","","app/[locale]/(merchant)/merchant/[merchantId]/insights/page.tsx",113
"returning","Returning","","app/[locale]/(merchant)/merchant/[merchantId]/insights/page.tsx",119
"average-orders-per-customer","Average orders per customer","","app/[locale]/(merchant)/merchant/[merchantId]/insights/page.tsx",126
"global-performance","Global performance","","app/[locale]/(merchant)/merchant/[merchantId]/insights/page.tsx",142
"cancellation-rate","Cancellation rate","","app/[locale]/(merchant)/merchant/[merchantId]/insights/page.tsx",162
"back-to-order-details","Back to Order Details","","app/[locale]/(client)/orders/[orderId]/track/page.tsx",153
"order-progress","Order Progress","","app/[locale]/(client)/orders/[orderId]/track/page.tsx",183
"delivery-details","Delivery Details","","app/[locale]/(client)/orders/[orderId]/track/page.tsx",196
"estimated-arrival","Estimated Arrival","","app/[locale]/(client)/orders/[orderId]/track/page.tsx",213
"driver-information","Driver Information","","app/[locale]/(client)/orders/[orderId]/track/page.tsx",229
"call-driver","Call Driver","","app/[locale]/(client)/orders/[orderId]/track/page.tsx",250
"updates-every-30-seconds","Updates every 30 seconds","","app/[locale]/(client)/orders/[orderId]/track/page.tsx",263
"zone-created","Zone created","","app/[locale]/(admin)/admin/zones/new/page.tsx",106
"the-delivery-zone-has-been-successfully-created","The delivery zone has been successfully created","","app/[locale]/(admin)/admin/zones/new/page.tsx",107
"failed-to-create-zone","Failed to create zone","","app/[locale]/(admin)/admin/zones/new/page.tsx",114
"create-delivery-zone","Create Delivery Zone","","app/[locale]/(admin)/admin/zones/new/page.tsx",132
"define-a-new-delivery-zone-with-boundaries-pricing-and-landmarks","Define a new delivery zone with boundaries, pricing, and landmarks","","app/[locale]/(admin)/admin/zones/new/page.tsx",134
"e-g-downtown-central-zone","e.g., Downtown, Central Zone","","app/[locale]/(admin)/admin/zones/new/page.tsx",147
"select-zone-code","Select zone code","","app/[locale]/(admin)/admin/zones/new/page.tsx",161
"brief-description-of-the-zone-coverage-area","Brief description of the zone coverage area...","","app/[locale]/(admin)/admin/zones/new/page.tsx",176
"pricing-settings","Pricing & Settings","","app/[locale]/(admin)/admin/zones/new/page.tsx",187
"creating","Creating...","","app/[locale]/(admin)/admin/zones/new/page.tsx",302
"back-to-products","Back to Products","","app/[locale]/(admin)/admin/products/[id]/page.tsx",32
"back-to-merchants","Back to Merchants","","app/[locale]/(admin)/admin/merchants/[id]/page.tsx",35
"managers","Managers","","app/[locale]/(admin)/admin/merchants/[id]/page.tsx",52
"the-merchant-you-re-looking-for-doesn-t-exist-or-has-been-removed","The merchant you're looking for doesn't exist or has been removed.","","app/[locale]/(admin)/admin/merchants/[id]/not-found.tsx",21
"back-to-drivers","Back to Drivers","","app/[locale]/(admin)/admin/drivers/[id]/page.tsx",35
"delivery-history","Delivery History","","app/[locale]/(admin)/admin/drivers/[id]/page.tsx",50
"edit-zone","Edit Zone","","app/[locale]/(admin)/admin/zones/[id]/edit/page.tsx",40
"update-zone-details-boundaries-and-landmarks","Update zone details, boundaries, and landmarks","","app/[locale]/(admin)/admin/zones/[id]/edit/page.tsx",42
